Transaccion Num,Fecha y Hora,Cod Prod,Tipo Venta,Cantidad,Ciudad,Categoría,Subcategoría
626381,2024-11-19 17:27:20.226,TVSB-60547,Online,1,TOK,TVS,TVSB
626382,2024-11-19 22:04:10.140,PMUC-93080,Online,1,OSA,PMU,PMUC
626383,2024-11-20 02:08:03.480,PMUB-71172,Online,2,OSA,PMU,PMUB
626384,2024-11-20 05:01:13.293,JUGB-88309,Online,1,OSA,JUG,JUGB
626385,2024-11-20 06:43:39.780,ELEA-52077,Online,1,NAO,ELE,ELEA
626386,2024-11-20 12:29:30.004,AUDA-50453,Online,1,KYO,AUD,AUDA
626387,2024-11-20 14:34:57.263,PMUD-13214,Online,1,TOK,PMU,PMUD
626388,2024-11-20 15:28:45.779,VJGC-59751,Online,1,TOK,VJG,VJGC
626389,2024-11-21 01:03:25.591,ELEC-73629,Online,2,CHI,ELE,ELEC
626390,2024-11-21 05:24:50.025,ELEA-52753,Online,1,TOK,ELE,ELEA
626391,2024-11-21 09:59:05.078,TCLB-94347,Online,1,OSA,TCL,TCLB
626392,2024-11-21 17:45:06.532,TCLA-18358,Online,1,SEN,TCL,TCLA
626393,2024-11-21 18:31:00.340,VALC-53268,Online,1,YOK,VAL,VALC
626394,2024-11-22 01:59:25.051,TVSE-39365,Online,1,OSA,TVS,TVSE
626395,2024-11-22 02:23:10.764,PMUD-76670,Tienda,1,TOK,PMU,PMUD
626396,2024-11-22 04:19:38.483,TREA-52586,Online,1,NAO,TRE,TREA
626397,2024-11-22 13:46:52.865,EAGA-85159,Online,1,TOK,EAG,EAGA
626398,2024-11-22 21:35:03.579,ELEF-66710,Online,2,NAO,ELE,ELEF
626399,2024-11-23 09:24:25.096,JUGA-19374,Online,1,OSA,JUG,JUGA
626400,2024-11-23 10:18:46.718,VALC-16514,Online,1,KOB,VAL,VALC
626401,2024-11-23 15:55:54.328,JUGB-54689,Online,1,TOK,JUG,JUGB
626402,2024-11-24 03:51:34.541,PCTC-27031,Online,1,TOK,PCT,PCTC
626403,2024-11-24 09:11:20.882,VJGC-12458,Online,3,TOK,VJG,VJGC
626404,2024-11-24 11:25:00.907,AUDC-81599,Online,1,OSA,AUD,AUDC
626405,2024-11-24 15:41:20.117,HINC-68874,Online,1,NAO,HIN,HINC
626406,2024-11-24 19:26:50.844,TVSC-14729,Online,1,TOK,TVS,TVSC
626407,2024-11-24 22:35:28.257,CAMB-76266,Online,2,NAO,CAM,CAMB
626408,2024-11-25 05:50:44.133,TREB-49861,Online,1,TOK,TRE,TREB
626409,2024-11-25 07:45:25.270,TVSA-19038,Online,1,TOK,TVS,TVSA
626410,2024-11-25 18:06:36.563,SALB-86207,Online,1,TOK,SAL,SALB
626411,2024-11-25 22:01:10.128,TREA-54559,Online,1,TOK,TRE,TREA
626412,2024-11-26 02:35:11.310,TCLA-18358,Online,1,TOK,TCL,TCLA
626413,2024-11-26 05:02:35.004,EAGB-87559,Online,2,TOK,EAG,EAGB
626414,2024-11-26 16:10:08.265,VALC-92225,Online,1,OSA,VAL,VALC
626415,2024-11-26 21:38:50.584,PMUD-72375,Online,1,OSA,PMU,PMUD
626416,2024-11-27 07:30:14.820,SALA-92498,Online,1,TOK,SAL,SALA
626417,2024-11-27 13:04:50.595,ELEH-50758,Online,1,TOK,ELE,ELEH
626418,2024-11-27 15:38:34.860,TVSG-52521,Tienda,1,TOK,TVS,TVSG
626419,2024-11-27 15:52:54.566,TVSB-65396,Online,3,KYO,TVS,TVSB
626420,2024-11-27 16:42:48.901,JUGA-11747,Online,1,YOK,JUG,JUGA
626421,2024-11-28 00:20:03.656,JUGA-14058,Online,1,NAO,JUG,JUGA
626422,2024-11-28 04:16:23.781,CAMG-22492,Online,1,NAO,CAM,CAMG
626423,2024-11-28 08:34:06.454,SVSC-74209,Online,1,YOK,SVS,SVSC
626424,2024-11-28 09:48:03.365,CAMG-19965,Online,1,OSA,CAM,CAMG
626425,2024-11-28 10:37:21.608,ELEA-46113,Online,2,YOK,ELE,ELEA
626426,2024-11-28 19:54:58.560,TVSH-64984,Online,1,OSA,TVS,TVSH
626427,2024-11-28 20:51:21.963,AUDF-93663,Online,1,YOK,AUD,AUDF
626428,2024-11-28 21:13:39.751,TVSH-91349,Online,1,TOK,TVS,TVSH
626429,2024-11-29 07:05:33.754,VALD-12032,Online,1,YOK,VAL,VALD
626430,2024-11-29 19:02:08.187,TREA-52586,Online,1,OSA,TRE,TREA
626431,2024-11-29 22:29:28.088,SALB-55826,Online,1,NAO,SAL,SALB
626432,2024-11-30 08:04:42.805,EAGC-85452,Online,1,TOK,EAG,EAGC
626433,2024-11-30 10:38:07.662,TVSH-24340,Online,1,TOK,TVS,TVSH
626434,2024-11-30 15:16:30.734,VJGC-20413,Online,1,TOK,VJG,VJGC
626435,2024-11-30 15:52:39.323,TCLA-81111,Online,1,OSA,TCL,TCLA
626436,2024-11-30 21:51:02.175,CAMG-22492,Online,3,KYO,CAM,CAMG
626437,2024-11-30 22:29:41.667,VALD-50052,Online,1,HIR,VAL,VALD
626438,2024-12-01 03:22:14.005,SALC-61416,Online,3,TOK,SAL,SALC
626439,2024-12-01 09:39:38.754,VALC-77528,Online,1,TOK,VAL,VALC
626440,2024-12-01 16:48:46.210,HOGC-91549,Online,1,SAP,HOG,HOGC
626441,2024-12-01 20:56:37.042,SALA-92498,Online,3,TOK,SAL,SALA
626442,2024-12-02 06:25:27.055,ELEE-74121,Online,1,HIR,ELE,ELEE
626443,2024-12-02 17:49:32.835,TVSF-79386,Online,1,KYO,TVS,TVSF
626444,2024-12-02 18:51:59.200,VALB-75862,Tienda,1,OSA,VAL,VALB
626445,2024-12-02 21:15:46.145,JUGB-13067,Online,1,YOK,JUG,JUGB
626446,2024-12-03 06:42:40.633,TVSJ-35413,Online,1,TOK,TVS,TVSJ
626447,2024-12-03 15:39:03.426,SALD-31997,Online,1,OSA,SAL,SALD
626448,2024-12-03 21:08:38.871,GFTB-13491,Tienda,1,OSA,GFT,GFTB
626449,2024-12-04 09:05:55.650,VALB-17575,Online,2,SAI,VAL,VALB
626450,2024-12-04 16:05:51.992,TVSH-73612,Online,1,CHI,TVS,TVSH
626451,2024-12-04 20:30:54.618,AUDG-52341,Online,1,NAO,AUD,AUDG
626452,2024-12-05 05:30:49.594,SALC-64898,Online,1,OSA,SAL,SALC
626453,2024-12-05 05:48:17.448,TREC-60672,Online,3,TOK,TRE,TREC
626454,2024-12-05 10:47:48.898,CAMB-72325,Online,1,YOK,CAM,CAMB
626455,2024-12-05 21:04:33.891,TREC-33239,Online,1,TOK,TRE,TREC
626456,2024-12-05 22:18:34.345,VJGA-17330,Online,1,TOK,VJG,VJGA
626457,2024-12-06 00:51:09.950,TREC-33239,Online,1,TOK,TRE,TREC
626458,2024-12-06 08:17:56.992,CAMD-21652,Online,1,HIR,CAM,CAMD
626459,2024-12-06 17:08:26.115,HINC-81170,Online,1,TOK,HIN,HINC
626460,2024-12-06 19:38:38.727,AUDA-72639,Online,1,KYO,AUD,AUDA
626461,2024-12-07 02:08:30.147,EAGA-54137,Online,1,TOK,EAG,EAGA
626462,2024-12-07 02:55:56.614,EAGC-60397,Tienda,1,OKA,EAG,EAGC
626463,2024-12-07 06:17:15.276,AUDB-93155,Online,1,SAI,AUD,AUDB
626464,2024-12-07 14:06:21.564,AUDF-40095,Online,1,OSA,AUD,AUDF
626465,2024-12-07 21:45:50.474,HOGA-98849,Online,1,TOK,HOG,HOGA
626466,2024-12-08 07:30:13.337,JUGC-96618,Online,1,KYO,JUG,JUGC
626467,2024-12-08 09:47:15.916,SVSA-59442,Online,1,OSA,SVS,SVSA
626468,2024-12-08 13:05:35.519,HIND-63924,Online,1,NAO,HIN,HIND
626469,2024-12-08 14:54:41.480,PMUA-18768,Online,1,TOK,PMU,PMUA
626470,2024-12-08 21:44:54.890,VALB-17575,Online,1,OSA,VAL,VALB
626471,2024-12-08 22:40:27.617,ELEH-38761,Online,1,FUK,ELE,ELEH
626472,2024-12-09 00:22:57.486,AUDA-95895,Online,1,OKA,AUD,AUDA
626473,2024-12-09 03:22:18.358,HIND-78250,Online,3,TOK,HIN,HIND
626474,2024-12-09 14:27:36.861,TREA-32333,Online,1,OSA,TRE,TREA
626475,2024-12-09 20:42:04.685,AUDA-46953,Online,1,TOK,AUD,AUDA
626476,2024-12-09 20:44:25.850,CAMG-36891,Online,1,YOK,CAM,CAMG
626477,2024-12-10 03:25:23.611,AUDG-75395,Tienda,1,SEN,AUD,AUDG
626478,2024-12-10 06:41:09.801,HINB-81416,Online,1,TOK,HIN,HINB
626479,2024-12-10 08:34:20.332,AUDG-23051,Online,1,TOK,AUD,AUDG
626480,2024-12-10 13:25:22.407,CAMB-91772,Online,3,TOK,CAM,CAMB
626481,2024-12-10 15:47:44.745,CAMG-36891,Online,3,OSA,CAM,CAMG
626482,2024-12-10 21:08:15.011,TVSG-83930,Online,1,TOK,TVS,TVSG
626483,2024-12-11 04:05:15.606,VALD-36480,Online,1,TOK,VAL,VALD
626484,2024-12-11 15:55:38.219,GFTB-13491,Online,2,NAO,GFT,GFTB
626485,2024-12-11 21:48:29.002,PMUB-20564,Online,3,NAA,PMU,PMUB
626486,2024-12-12 07:57:26.459,SVSB-20819,Online,1,OKA,SVS,SVSB
626487,2024-12-12 19:16:46.171,EAGC-89228,Tienda,1,SAP,EAG,EAGC
626488,2024-12-13 02:57:00.003,EAGA-42140,Online,1,TOK,EAG,EAGA
626489,2024-12-13 05:37:45.111,PMUB-59474,Online,2,OSA,PMU,PMUB
626490,2024-12-13 11:05:24.748,TVSB-58406,Online,1,TOK,TVS,TVSB
626491,2024-12-13 20:00:54.865,JUGB-42100,Online,1,NAO,JUG,JUGB
626492,2024-12-14 00:41:05.460,VJGC-82268,Online,1,TOK,VJG,VJGC
626493,2024-12-14 11:21:05.287,PCTF-27498,Online,1,NAO,PCT,PCTF
626494,2024-12-14 18:20:43.564,HINC-73541,Tienda,1,NAO,HIN,HINC
626495,2024-12-14 20:55:44.912,HOGC-91549,Online,1,NAO,HOG,HOGC
626496,2024-12-15 05:21:05.723,SVSC-49713,Online,1,YOK,SVS,SVSC
626497,2024-12-15 08:56:32.231,PMUE-65102,Online,1,TOK,PMU,PMUE
626498,2024-12-15 11:01:12.479,PCTF-57658,Online,1,OSA,PCT,PCTF
626499,2024-12-15 16:46:26.589,CAMC-93921,Online,1,OSA,CAM,CAMC
626500,2024-12-16 02:41:47.186,PMUB-59474,Online,1,TOK,PMU,PMUB
626501,2024-12-16 03:49:54.800,ELEE-20550,Online,1,TOK,ELE,ELEE
626502,2024-12-16 15:29:30.867,SVSB-30110,Online,3,YOK,SVS,SVSB
626503,2024-12-17 00:30:27.113,JUGA-14058,Online,1,NAO,JUG,JUGA
626504,2024-12-17 06:59:47.822,JUGA-48800,Online,1,KOB,JUG,JUGA
626505,2024-12-17 15:39:29.889,PMUB-92487,Online,2,OSA,PMU,PMUB
626506,2024-12-17 20:25:26.935,DEPA-67315,Online,1,KAW,DEP,DEPA
626507,2024-12-18 03:06:12.703,DEPA-15668,Online,1,OSA,DEP,DEPA
626508,2024-12-18 14:37:01.717,EAGC-89130,Online,2,OSA,EAG,EAGC
626509,2024-12-18 20:16:57.095,VALB-85841,Online,3,NAO,VAL,VALB
626510,2024-12-19 04:11:02.822,TVSF-65724,Online,1,FUK,TVS,TVSF
626511,2024-12-19 08:30:56.195,ELEF-63029,Online,1,NAO,ELE,ELEF
626512,2024-12-19 09:48:59.212,PCTA-79303,Online,1,HIR,PCT,PCTA
626513,2024-12-19 14:52:27.776,TVSH-73612,Online,1,YOK,TVS,TVSH
626514,2024-12-20 01:16:06.490,TVSH-94394,Online,1,NAO,TVS,TVSH
626515,2024-12-20 09:47:00.322,TREA-22580,Online,3,SAP,TRE,TREA
626516,2024-12-20 13:00:45.517,SVSB-77735,Online,1,TOK,SVS,SVSB
626517,2024-12-20 17:15:47.436,DEPC-36340,Online,1,TOK,DEP,DEPC
626518,2024-12-21 02:25:21.653,SALA-92498,Online,2,KYO,SAL,SALA
626519,2024-12-21 04:21:09.406,JUGB-71287,Online,2,NAO,JUG,JUGB
626520,2024-12-21 11:06:43.041,SALD-19802,Online,1,NAO,SAL,SALD
626521,2024-12-21 12:16:59.947,DEPC-21455,Online,1,KYO,DEP,DEPC
626522,2024-12-21 16:01:40.379,SVSC-92567,Online,1,TOK,SVS,SVSC
626523,2024-12-21 23:29:02.200,VALB-85023,Online,1,TOK,VAL,VALB
626524,2024-12-22 10:25:07.970,PCTF-57658,Online,1,OSA,PCT,PCTF
626525,2024-12-22 19:23:52.996,EAGA-54137,Online,1,KYO,EAG,EAGA
626526,2024-12-23 05:01:23.549,TVSG-48830,Online,3,TOK,TVS,TVSG
626527,2024-12-23 13:28:48.065,PCTD-78066,Online,3,YOK,PCT,PCTD
626528,2024-12-23 15:35:25.305,VALA-78873,Online,1,NAO,VAL,VALA
626529,2024-12-23 19:20:03.796,PCTE-68553,Online,1,TOK,PCT,PCTE
626530,2024-12-23 23:40:53.420,CAMG-10217,Tienda,3,NAO,CAM,CAMG
626531,2024-12-24 08:25:09.512,EAGC-97682,Online,1,HIR,EAG,EAGC
626532,2024-12-24 13:29:24.133,PCTG-94398,Online,1,CHI,PCT,PCTG
626533,2024-12-24 19:02:23.561,EAGA-33096,Online,1,OSA,EAG,EAGA
626534,2024-12-24 21:19:59.419,TVSC-48100,Online,2,KYO,TVS,TVSC
626535,2024-12-25 02:48:34.274,SVSB-30110,Online,1,TOK,SVS,SVSB
626536,2024-12-25 03:06:07.170,PMUA-18768,Online,3,TOK,PMU,PMUA
626537,2024-12-25 08:48:23.688,VALA-63119,Online,3,OSA,VAL,VALA
626538,2024-12-25 14:54:27.044,ELEH-89173,Online,1,YOK,ELE,ELEH
626539,2024-12-25 21:49:29.554,VALA-62707,Online,1,TOK,VAL,VALA
626540,2024-12-25 22:55:47.591,VALD-50052,Online,1,YOK,VAL,VALD
626541,2024-12-26 08:05:12.579,JUGA-15222,Online,1,TOK,JUG,JUGA
626542,2024-12-26 17:46:44.419,TVSG-72043,Online,1,TOK,TVS,TVSG
626543,2024-12-26 23:36:32.451,HINA-31878,Online,2,TOK,HIN,HINA
626544,2024-12-27 02:35:24.100,PMUF-91948,Tienda,1,SAP,PMU,PMUF
626545,2024-12-27 05:09:32.060,TREA-12574,Online,1,YOK,TRE,TREA
626546,2024-12-27 16:01:13.459,HOGA-90043,Online,1,OSA,HOG,HOGA
626547,2024-12-28 00:52:33.766,ELEC-38990,Online,1,HIR,ELE,ELEC
626548,2024-12-28 04:45:57.718,ELEH-84061,Online,1,YOK,ELE,ELEH
626549,2024-12-28 15:18:23.761,ELEA-72745,Tienda,1,TOK,ELE,ELEA
626550,2024-12-28 20:58:57.240,HIND-90525,Online,1,KYO,HIN,HIND
626551,2024-12-28 23:37:16.907,DEPC-46624,Online,3,YOK,DEP,DEPC
626552,2024-12-29 10:28:44.318,TVSF-79386,Online,1,TOK,TVS,TVSF
626553,2024-12-29 17:27:24.397,ELEE-74121,Online,1,KYO,ELE,ELEE
626554,2024-12-29 22:43:38.459,SALA-98787,Online,1,TOK,SAL,SALA
626555,2024-12-29 23:07:48.166,JUGA-14058,Online,1,TOK,JUG,JUGA
626556,2024-12-30 05:37:43.925,SALD-86893,Online,1,TOK,SAL,SALD
626557,2024-12-30 09:13:07.941,HINC-50077,Tienda,1,TOK,HIN,HINC
626558,2024-12-30 11:30:05.832,CAMC-59852,Online,1,NAO,CAM,CAMC
626559,2024-12-30 13:29:31.223,VALA-66912,Online,1,TOK,VAL,VALA
626560,2024-12-30 20:52:07.720,ELEF-66710,Online,2,TOK,ELE,ELEF
626561,2024-12-31 03:13:53.079,DEPC-53900,Online,3,NAO,DEP,DEPC
626562,2024-12-31 11:07:12.988,TVSH-94394,Online,1,YOK,TVS,TVSH
626563,2024-12-31 15:49:13.455,AUDE-80545,Tienda,1,OSA,AUD,AUDE
626564,2024-12-31 22:00:15.125,HINA-48791,Online,1,TOK,HIN,HINA
