Transaccion Num,Fecha y Hora,Cod Prod,Tipo Venta,Cantidad,Ciudad,Categoría,Subcategoría
629320,2026-11-24 11:31:49.968,JUGC-55410,Online,2,OSA,JUG,JUGC
629321,2026-11-24 20:27:29.893,VALD-12032,Online,1,TOK,VAL,VALD
629322,2026-11-25 07:33:17.194,TVSF-74699,Online,1,YOK,TVS,TVSF
629323,2026-11-25 13:51:25.459,SALD-54827,Online,1,TOK,SAL,SALD
629324,2026-11-26 00:56:31.493,HOGC-99132,Online,2,OSA,HOG,HOGC
629325,2026-11-26 03:48:34.323,ELEA-52753,Online,3,KYO,ELE,ELEA
629326,2026-11-26 09:49:08.202,VALB-96786,Online,3,SEN,VAL,VALB
629327,2026-11-26 17:12:43.084,TVSK-52573,Online,3,KAW,TVS,TVSK
629328,2026-11-26 19:24:15.078,TVSC-89610,Online,1,OSA,TVS,TVSC
629329,2026-11-26 20:05:49.560,PMUB-64632,Online,1,YOK,PMU,PMUB
629330,2026-11-27 00:33:46.973,PCTA-60986,Online,1,NAO,PCT,PCTA
629331,2026-11-27 07:53:14.881,CAMF-67325,Online,2,KYO,CAM,CAMF
629332,2026-11-27 09:52:25.906,TVSC-48100,Online,1,TOK,TVS,TVSC
629333,2026-11-27 18:41:15.842,CAMB-92521,Online,1,TOK,CAM,CAMB
629334,2026-11-27 19:38:18.914,DEPA-93535,Online,1,NAO,DEP,DEPA
629335,2026-11-28 01:55:40.644,SALB-74311,Online,1,NAO,SAL,SALB
629336,2026-11-28 07:21:55.026,HINC-77535,Online,3,TOK,HIN,HINC
629337,2026-11-28 10:13:35.165,ELED-96475,Online,1,TOK,ELE,ELED
629338,2026-11-28 20:37:36.833,EAGC-60397,Online,3,TOK,EAG,EAGC
629339,2026-11-28 21:10:57.683,SALC-77908,Online,1,OSA,SAL,SALC
629340,2026-11-29 01:08:49.517,VALB-85023,Online,1,NAO,VAL,VALB
629341,2026-11-29 05:31:49.570,CAMB-72325,Online,3,TOK,CAM,CAMB
629342,2026-11-29 06:59:37.949,PCTG-86864,Online,1,TOK,PCT,PCTG
629343,2026-11-29 10:56:58.125,ELEH-38761,Online,1,NAO,ELE,ELEH
629344,2026-11-29 19:57:27.609,PCTF-75629,Online,1,TOK,PCT,PCTF
629345,2026-11-30 07:08:24.754,JUGC-46673,Online,1,TOK,JUG,JUGC
629346,2026-11-30 07:27:31.915,TVSF-97412,Online,1,KYO,TVS,TVSF
629347,2026-11-30 16:38:25.872,PMUD-39558,Online,1,NAO,PMU,PMUD
629348,2026-11-30 23:43:49.604,CAMB-10246,Online,1,NAO,CAM,CAMB
629349,2026-12-01 05:17:39.511,TREA-74926,Tienda,1,TOK,TRE,TREA
629350,2026-12-01 15:45:24.689,VALD-69172,Online,2,TOK,VAL,VALD
629351,2026-12-02 01:18:02.770,VJGC-59751,Online,1,OSA,VJG,VJGC
629352,2026-12-02 11:21:26.792,CAMC-59852,Online,1,TOK,CAM,CAMC
629353,2026-12-02 17:53:42.155,VJGA-70297,Online,2,TOK,VJG,VJGA
629354,2026-12-02 20:40:40.868,CAME-61862,Online,1,TOK,CAM,CAME
629355,2026-12-02 21:46:29.401,AUDD-14707,Online,1,TOK,AUD,AUDD
629356,2026-12-03 02:46:10.860,AUDA-83559,Online,1,OSA,AUD,AUDA
629357,2026-12-03 05:50:21.012,TVSK-49740,Online,1,NAO,TVS,TVSK
629358,2026-12-03 13:29:54.224,VJGA-17330,Online,2,NAO,VJG,VJGA
629359,2026-12-03 20:09:44.897,TCLC-53203,Tienda,1,TOK,TCL,TCLC
629360,2026-12-04 07:36:03.751,SALB-20670,Online,1,TOK,SAL,SALB
629361,2026-12-04 13:27:41.970,PMUC-95197,Tienda,3,NAO,PMU,PMUC
629362,2026-12-04 15:28:17.939,CAMB-92521,Tienda,1,TOK,CAM,CAMB
629363,2026-12-04 16:41:42.714,TVSK-49740,Online,3,SAP,TVS,TVSK
629364,2026-12-05 01:48:30.307,CAMG-19700,Online,1,TOK,CAM,CAMG
629365,2026-12-05 13:47:24.284,PMUE-67482,Online,1,TOK,PMU,PMUE
629366,2026-12-06 00:25:40.274,TCLC-55666,Online,2,OSA,TCL,TCLC
629367,2026-12-06 02:34:05.921,TREB-49861,Online,1,OKA,TRE,TREB
629368,2026-12-06 03:10:12.986,HINA-48791,Online,1,OSA,HIN,HINA
629369,2026-12-06 06:57:52.457,SALD-51207,Online,1,TOK,SAL,SALD
629370,2026-12-06 08:44:38.671,SALC-16651,Online,3,OSA,SAL,SALC
629371,2026-12-06 12:31:47.412,AUDA-69994,Online,1,OSA,AUD,AUDA
629372,2026-12-06 18:27:09.317,TREA-54559,Online,1,OSA,TRE,TREA
629373,2026-12-07 03:35:23.947,EAGC-76430,Online,1,OSA,EAG,EAGC
629374,2026-12-07 04:28:08.813,VJGC-12458,Online,1,YOK,VJG,VJGC
629375,2026-12-07 14:15:54.494,TVSK-97454,Online,1,OSA,TVS,TVSK
629376,2026-12-07 23:48:39.706,TVSA-92623,Tienda,1,TOK,TVS,TVSA
629377,2026-12-08 05:48:58.653,TVSC-14729,Online,3,TOK,TVS,TVSC
629378,2026-12-08 10:57:34.375,PCTB-15419,Online,1,TOK,PCT,PCTB
629379,2026-12-08 19:29:34.758,PCTC-97328,Online,1,NAO,PCT,PCTC
629380,2026-12-08 23:45:40.047,GFTA-36137,Online,1,HIR,GFT,GFTA
629381,2026-12-09 11:33:59.111,EAGB-18443,Online,1,NAO,EAG,EAGB
629382,2026-12-09 19:10:03.629,ELEH-89173,Online,1,OSA,ELE,ELEH
629383,2026-12-10 02:01:16.942,VJGB-40022,Online,1,OSA,VJG,VJGB
629384,2026-12-10 06:31:47.646,EAGB-70398,Tienda,1,SAI,EAG,EAGB
629385,2026-12-10 12:08:56.227,TREA-22580,Online,1,TOK,TRE,TREA
629386,2026-12-10 18:16:27.705,JUGA-48800,Online,1,NAO,JUG,JUGA
629387,2026-12-11 06:09:53.556,TVSH-10103,Online,1,NAO,TVS,TVSH
629388,2026-12-11 11:24:41.408,JUGA-76388,Tienda,3,OSA,JUG,JUGA
629389,2026-12-11 16:21:46.235,EAGA-85159,Online,3,TOK,EAG,EAGA
629390,2026-12-12 03:04:16.035,SALC-66746,Online,3,SEN,SAL,SALC
629391,2026-12-12 10:49:51.156,AUDA-76685,Tienda,1,TOK,AUD,AUDA
629392,2026-12-12 12:45:02.435,AUDF-41781,Online,1,TOK,AUD,AUDF
629393,2026-12-12 23:10:37.267,HIND-12319,Online,1,YOK,HIN,HIND
629394,2026-12-13 03:56:35.424,PMUE-92898,Online,1,YOK,PMU,PMUE
629395,2026-12-13 10:08:48.135,VJGC-82268,Online,1,NAO,VJG,VJGC
629396,2026-12-13 17:05:23.538,VALB-74131,Online,1,TOK,VAL,VALB
629397,2026-12-13 17:27:40.859,CAMG-19700,Online,1,SEN,CAM,CAMG
629398,2026-12-14 00:10:45.486,EAGC-60739,Online,1,TOK,EAG,EAGC
629399,2026-12-14 05:46:14.106,SALA-98787,Online,1,OSA,SAL,SALA
629400,2026-12-14 09:06:38.197,VALC-92225,Online,1,YOK,VAL,VALC
629401,2026-12-14 09:14:22.856,VALB-23835,Online,1,OSA,VAL,VALB
629402,2026-12-14 15:26:24.346,TVSH-10103,Online,1,YOK,TVS,TVSH
629403,2026-12-14 22:24:08.959,TREA-18786,Tienda,1,TOK,TRE,TREA
629404,2026-12-14 23:44:44.032,PMUC-76592,Online,2,OSA,PMU,PMUC
629405,2026-12-15 08:42:32.040,HIND-23105,Online,2,TOK,HIN,HIND
629406,2026-12-15 10:34:44.877,CAMB-75691,Online,1,TOK,CAM,CAMB
629407,2026-12-15 13:38:32.388,PCTF-39766,Online,1,NAO,PCT,PCTF
629408,2026-12-15 17:24:13.518,VALB-40560,Online,1,NAO,VAL,VALB
629409,2026-12-16 04:43:32.694,VALB-85841,Online,2,TOK,VAL,VALB
629410,2026-12-16 14:33:28.390,PCTF-27094,Online,1,TOK,PCT,PCTF
629411,2026-12-16 17:58:14.844,TVSE-31733,Online,3,FUK,TVS,TVSE
629412,2026-12-17 00:53:47.393,ELEE-20550,Online,1,NAA,ELE,ELEE
629413,2026-12-17 03:06:49.206,EAGA-14021,Online,1,TOK,EAG,EAGA
629414,2026-12-17 10:57:35.258,VALA-63119,Online,1,TOK,VAL,VALA
629415,2026-12-17 11:03:19.916,PMUD-72375,Online,1,OSA,PMU,PMUD
629416,2026-12-17 15:54:20.678,PCTE-43854,Online,1,TOK,PCT,PCTE
629417,2026-12-17 19:16:56.894,PMUC-76592,Online,2,OSA,PMU,PMUC
629418,2026-12-18 02:04:24.913,SALA-29719,Online,3,KYO,SAL,SALA
629419,2026-12-18 08:47:14.253,PMUD-10934,Online,1,TOK,PMU,PMUD
629420,2026-12-18 14:13:57.318,CAMB-33140,Online,1,NAA,CAM,CAMB
629421,2026-12-18 20:12:11.124,JUGA-70344,Online,3,TOK,JUG,JUGA
629422,2026-12-18 23:39:10.481,VJGB-99482,Online,1,TOK,VJG,VJGB
629423,2026-12-19 04:20:44.808,TVSH-10103,Online,1,TOK,TVS,TVSH
629424,2026-12-19 09:53:52.143,HINC-62430,Online,1,YOK,HIN,HINC
629425,2026-12-19 13:22:50.020,EAGA-14021,Tienda,1,OSA,EAG,EAGA
629426,2026-12-19 13:37:16.279,ELEH-50758,Online,2,SAP,ELE,ELEH
629427,2026-12-19 19:41:00.763,JUGB-60734,Online,3,TOK,JUG,JUGB
629428,2026-12-20 04:39:10.839,EAGB-93833,Online,1,YOK,EAG,EAGB
629429,2026-12-20 06:14:07.040,ELEC-75599,Online,1,KYO,ELE,ELEC
629430,2026-12-20 09:55:07.910,PMUD-49240,Online,3,OSA,PMU,PMUD
629431,2026-12-20 13:47:39.254,DEPB-29285,Online,1,NAO,DEP,DEPB
629432,2026-12-21 00:35:42.707,TREB-65857,Tienda,1,TOK,TRE,TREB
629433,2026-12-21 11:26:06.457,PMUD-76670,Online,1,KYO,PMU,PMUD
629434,2026-12-21 12:36:33.182,JUGA-75164,Online,1,TOK,JUG,JUGA
629435,2026-12-21 12:42:45.467,PCTD-66156,Online,3,SAI,PCT,PCTD
629436,2026-12-22 00:33:04.809,PCTF-75629,Online,1,TOK,PCT,PCTF
629437,2026-12-22 01:46:40.598,DEPB-29285,Online,1,TOK,DEP,DEPB
629438,2026-12-22 10:52:55.690,TVSH-48777,Online,1,TOK,TVS,TVSH
629439,2026-12-22 16:24:04.423,TVSH-51985,Online,1,SEN,TVS,TVSH
629440,2026-12-22 18:07:28.901,PMUE-52590,Online,2,TOK,PMU,PMUE
629441,2026-12-22 20:42:48.110,TREA-92263,Online,1,NAO,TRE,TREA
629442,2026-12-23 03:39:39.285,JUGA-37600,Online,1,TOK,JUG,JUGA
629443,2026-12-23 06:24:03.761,PMUE-67482,Online,2,NAO,PMU,PMUE
629444,2026-12-23 14:26:51.758,PMUA-36320,Online,1,SEN,PMU,PMUA
629445,2026-12-23 20:40:28.174,CAME-61862,Online,1,OSA,CAM,CAME
629446,2026-12-24 08:29:48.260,ELEB-46189,Online,1,TOK,ELE,ELEB
629447,2026-12-24 19:44:57.707,EAGC-89228,Tienda,3,NAO,EAG,EAGC
629448,2026-12-24 21:54:21.593,PMUC-26903,Online,1,TOK,PMU,PMUC
629449,2026-12-25 06:03:09.653,VALD-41757,Online,1,HIR,VAL,VALD
629450,2026-12-25 09:00:59.158,PMUB-61340,Online,1,NAO,PMU,PMUB
629451,2026-12-25 17:57:58.384,VALA-45556,Online,1,OSA,VAL,VALA
629452,2026-12-25 22:20:56.679,VJGA-70297,Online,1,KYO,VJG,VJGA
629453,2026-12-26 05:44:12.168,CAMG-32626,Online,1,OKA,CAM,CAMG
629454,2026-12-26 17:34:16.080,PMUB-71172,Online,3,NAO,PMU,PMUB
629455,2026-12-26 22:14:54.437,EAGB-95303,Online,1,TOK,EAG,EAGB
629456,2026-12-27 00:35:08.704,TREC-89337,Online,1,NAO,TRE,TREC
629457,2026-12-27 02:26:52.446,CAMB-73801,Online,1,OSA,CAM,CAMB
629458,2026-12-27 06:03:29.261,HINC-64692,Online,1,TOK,HIN,HINC
629459,2026-12-27 06:57:15.391,TVSH-63112,Online,1,TOK,TVS,TVSH
629460,2026-12-27 14:02:41.810,ELEC-73629,Online,1,TOK,ELE,ELEC
629461,2026-12-27 22:02:24.032,PCTD-36312,Tienda,1,OSA,PCT,PCTD
629462,2026-12-28 04:18:39.010,HINC-64692,Online,1,TOK,HIN,HINC
629463,2026-12-28 14:23:20.307,TVSB-66458,Tienda,1,YOK,TVS,TVSB
629464,2026-12-29 01:39:37.652,VALB-74131,Online,1,TOK,VAL,VALB
629465,2026-12-29 05:17:18.470,VJGA-97433,Online,2,TOK,VJG,VJGA
629466,2026-12-29 07:22:42.484,CAME-16638,Online,1,KYO,CAM,CAME
629467,2026-12-29 18:21:02.919,PMUC-85322,Online,3,TOK,PMU,PMUC
629468,2026-12-30 02:26:39.533,EAGB-35294,Online,2,OSA,EAG,EAGB
629469,2026-12-30 12:35:09.227,VJGA-63405,Online,1,TOK,VJG,VJGA
629470,2026-12-30 19:04:43.435,CAMF-87569,Tienda,1,TOK,CAM,CAMF
629471,2026-12-31 03:47:47.734,ELEH-26937,Online,1,NAA,ELE,ELEH
629472,2026-12-31 06:26:10.537,SALC-61416,Online,1,YOK,SAL,SALC
629473,2026-12-31 10:02:29.994,PCTB-79309,Online,1,OSA,PCT,PCTB
629474,2026-12-31 16:09:21.125,SALC-66746,Online,3,SAI,SAL,SALC
629475,2026-12-31 17:53:57.201,AUDC-38249,Tienda,1,TOK,AUD,AUDC
629476,2026-12-31 20:36:09.662,DEPB-60297,Online,1,YOK,DEP,DEPB
